Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,EN_avg,EN_diff,Val_avg,Formation Energy (eV/atom),Energy Above Hull (eV),Band Gap (eV),Total Magnetization (Î¼B),Material ID,CHGNet_Energy,CHGNet_Net_Magmom,CHGNet_Abs_Magmom
3,7,8,1.1,1.9,1.83,1.1896666666666669,0.534,0.6216666666666666,0.9258468999872368,0.0443245976012515,1.865,0.0699999999999998,7.5,-2.42707637916666,0.106544180555571,0.0,7.9994968,mp-1043955,-0.48020118,8.961178,8.961178
3,8,6,1.1,1.83,1.7,1.1896666666666669,0.6216666666666666,0.562,0.9193393993955442,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.53264507833333,0.079952433124997,1.7784,1e-06,mp-1043919,-0.4873036,9.781183,9.781183
3,6,6,1.1,1.66,2.16,1.1896666666666669,0.521,0.58,0.9388212562670676,0.0302486541757249,1.91,0.5000000000000002,6.0,-2.7262710545,0.089203731874995,1.3459,4.0146874,mp-1049205,-0.41927347,10.071397,10.071397
3,6,6,1.1,1.66,2.16,1.1896666666666669,0.521,0.58,0.9388212562670676,0.0302486541757249,1.91,0.5000000000000002,6.0,-2.693245065,0.122229721374997,1.343,5.0069312,mp-2240259,-0.83736455,5.0183406,5.0183406
3,6,6,1.1,1.66,1.7,1.1896666666666669,0.521,0.562,0.9431732476671842,0.0211176924949175,1.68,0.04,6.0,-2.7056849155,0.159615520000006,0.0,10.0015665,mp-1044938,-0.42975053,9.8409815,9.8409815
3,6,6,1.1,1.66,1.7,1.1896666666666669,0.521,0.562,0.9431732476671842,0.0211176924949175,1.68,0.04,6.0,-2.69270640899999,0.172594026500005,2.16209999999999,5.0434925,mp-2222872,-0.85829383,4.8814425,4.8814425
3,8,10,1.1,1.83,1.91,1.1896666666666669,0.6216666666666666,0.5714285714285715,0.9171686379500028,0.02516248284471,1.87,0.0799999999999998,9.0,-2.190779936,0.106999321499999,0.0,10.0066487,mp-1043870,-0.36110643,11.688673,11.688673
3,8,10,1.1,1.83,1.91,1.1896666666666669,0.6216666666666666,0.5714285714285715,0.9171686379500028,0.02516248284471,1.87,0.0799999999999998,9.0,-2.187749787,0.110029470499998,0.0,9.9962345,mp-1646328,-0.36103976,11.333934,11.333934
3,8,6,1.1,1.83,1.7,1.1896666666666669,0.6216666666666666,0.562,0.9193393993955442,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.62237105749999,0.087860406499991,2.52659999999999,2.04e-05,mp-1043975,-0.41777182,9.707123,9.707123
3,8,7,1.1,1.83,1.55,1.1896666666666669,0.6216666666666666,0.586,0.9138339151791988,0.0177992181563008,1.69,0.28,7.5,-2.5313620427931,0.17471173961667,1.41239999999999,3.7e-06,mp-1043996,-0.39499283,16.107038,16.107038
3,8,5,1.1,1.83,1.5,1.1896666666666669,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.0351502389073539,1.665,0.33,6.5,-3.04929532073333,0.088683347749995,3.12109999999999,1.52e-05,mp-1043991,-0.43387842,7.8165545,7.8165545
3,8,4,1.1,1.83,1.54,1.1896666666666669,0.6216666666666666,0.6341666666666667,0.9029813159848408,0.0061639613694692,1.685,0.29,6.0,-3.02823223858333,0.114559864875008,2.5232,2.1e-06,mp-1043786,-0.20685741,19.341864,19.341864
3,6,5,1.1,1.66,1.63,1.1896666666666669,0.521,0.576875,0.9395739269978556,0.0286694673232623,1.645,0.03,5.5,-2.89061283449999,0.120531496749991,1.3575,4.0018111,mp-1044888,-0.4190208,8.475826,8.475826
3,8,5,1.1,1.83,1.63,1.1896666666666669,0.6216666666666666,0.576875,0.9159193591155655,0.022404001447659,1.73,0.2000000000000001,6.5,-2.7013500875,0.14742966274999,1.55319999999999,8.0097336,mp-1043844,-0.4048001,11.976357,11.976357
3,6,5,1.1,1.66,1.5,1.1896666666666669,0.521,0.6940000000000001,0.9121648121383634,0.0861768368188409,1.58,0.1599999999999999,5.5,-3.02457025692592,0.133219060277772,0.1808,1.9998866,mp-1040853,-1.0326533,2.377148,2.377148
3,8,5,1.1,1.83,1.5,1.1896666666666669,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.0351502389073539,1.665,0.33,6.5,-2.78624278025925,0.163171625555545,0.0,8.0003805,mp-1044002,-0.4961275,9.983956,9.983956
3,4,5,1.1,1.54,1.5,1.1896666666666669,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.0289878476988228,1.52,0.04,4.5,-3.64400492785185,0.009943010277797,3.3911,0.0002459,mp-1222764,-0.537411,0.15228152,0.15228152
3,4,5,1.1,1.54,1.5,1.1896666666666669,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.0289878476988228,1.52,0.04,4.5,-3.65394793812965,0.0,2.91879999999999,0.0,mp-1222878,-0.26895735,0.48649052,0.48649052
3,6,4,1.1,1.66,1.54,1.1896666666666669,0.521,0.6341666666666667,0.9259639427034716,0.0572247271212045,1.6,0.1199999999999998,5.0,-2.85131926759259,0.171316580000002,0.1022,1.99880479999999,mp-1346591,-0.48090807,4.480784,4.480784
3,5,4,1.1,1.6,1.54,1.1896666666666669,0.677142857142857,0.6341666666666667,0.890796885896403,0.0209063269045539,1.57,0.06,4.5,-3.51885273148148,0.022627625277781,0.000399999999999,1.09e-05,mp-1222787,-0.5194513,0.13212137,0.13212137
3,5,4,1.1,1.6,1.54,1.1896666666666669,0.677142857142857,0.6341666666666667,0.890796885896403,0.0209063269045539,1.57,0.06,4.5,-3.52881241453703,0.012667942222226,2.7987,0.0021154,mp-1222933,-0.26008177,0.3198979,0.3198979
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.56948731613793,0.0,2.2965,8.0002479,mp-1105823,-0.4136936,8.122168,8.122168
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.28701834663793,0.151982040000001,0.0,0.0029676,mp-1517281,-0.8899969,0.15847301,0.15847301
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852,1.42,0.24,4.0,-3.49507909797126,0.092964898599978,2.35929999999999,0.0,mp-1516496,-0.88829976,0.07018866,0.07018866
1,4,4,0.93,1.33,1.3,1.1342857142857143,0.7466666666666667,0.72,0.8400049750507728,0.0124999999941404,1.315,0.03,4.0,-3.49998471163793,0.15511664025,2.4644,0.0,mp-1518151,-0.8949979,0.13040939,0.13040939
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087,1.625,0.1499999999999999,6.5,-2.55153203343103,0.1311393405,1.01879999999999,5.0000006,mp-1517122,-0.8374432,4.605349,4.605349
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087,1.625,0.1499999999999999,6.5,-2.68267137393103,0.0,2.0322,9.9995231,mp-22748,-0.42378435,9.4093075,9.4093075
1,10,6,0.93,1.91,1.7,1.1342857142857143,0.5714285714285715,0.562,0.9111697750954668,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.49192507713793,0.013306377500001,3.3392,12.0010282,mp-1173651,-0.13217965,11.896723,11.896723
1,5,6,0.93,1.63,1.7,1.1342857142857143,0.576875,0.562,0.909909866848894,0.0075529180247898,1.665,0.07,5.5,-2.62942777563793,0.108316568791662,0.4148,3.0000003,mp-1522096,-0.84234303,2.2461023,2.2461023
1,8,4,0.93,1.83,1.33,1.1342857142857143,0.6216666666666666,0.7466666666666667,0.8598211659788739,0.0599760095673845,1.58,0.5,6.0,-2.72139175963793,0.14789183725,0.0,4.0000008,mp-1520308,-0.80421,4.274909,4.274909
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.0329199548885835,1.465,0.27,4.5,-3.20976054063793,0.156176312249999,0.0,0.000824,mp-1520149,-0.8684896,0.1585612,0.1585612
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.053817022099031,1.435,0.2099999999999999,4.0,-3.40461189797126,0.113828297234377,2.2686,0.0,mp-1521929,-0.86508447,0.07273272,0.07273272
1,4,5,0.93,1.33,1.63,1.1342857142857143,0.7466666666666667,0.576875,0.8691609098591375,0.0823523467493263,1.48,0.2999999999999998,4.5,-3.06435947763793,0.168517876750003,0.0,0.999999899999999,mp-1521458,-0.847664,0.9338537,0.9338537
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087,1.625,0.1499999999999999,6.5,-1.87707815393103,0.185106142999999,0.0,4.9772613,mp-1520467,-0.76194525,4.488308,4.488308
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.20325161280459,0.175926584874998,0.0,0.9377839,mp-1521298,-0.79248697,0.98782873,0.98782873
1,9,6,0.93,1.88,1.7,1.1342857142857143,0.6255555555555555,0.562,0.8988015782768979,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.48992279138793,0.0,2.4461,6.0000994,mp-1210062,-0.4027114,5.6944137,5.6944137
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.54806608438793,0.0,2.4171,7.9999448,mp-1189143,-0.41201434,7.90149,7.90149
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.20703407288793,0.198215603999996,0.0,0.0009262,mp-1522126,-0.8807689,0.17428021,0.17428021
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852,1.42,0.24,4.0,-3.42983831022126,0.125430120468749,2.2438,0.0,mp-1516737,-0.8804253,0.07082426,0.07082426
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087,1.625,0.1499999999999999,6.5,-2.47873232168103,0.178444130499999,1.043,5.0000007,mp-1517896,-0.82925403,4.5122128,4.5122128
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087,1.625,0.1499999999999999,6.5,-2.65717645218103,0.0,2.2832,10.0001909,mp-20156,-0.4218668,9.395584,9.395584
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.24540227513793,0.087478138999999,2.40999999999999,0.0,mp-1521141,-0.85488015,0.054884784,0.054884784
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.0774130327891166,1.5,0.3999999999999999,5.0,-2.87953496413793,0.128653675166665,0.0,1.0,mp-1516390,-0.8527029,0.6211686,0.6211686
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.61067757513793,0.144257519416669,0.0,2.0,mp-1521548,-0.8252779,1.4952488,1.4952488
1,5,4,0.93,1.5,1.54,1.1342857142857143,0.6940000000000001,0.6341666666666667,0.8681871436497496,0.0289878476988228,1.52,0.04,4.5,-3.29707809370459,0.012461632999999,2.5592,5.31e-05,mp-39712,-0.4282728,0.21237999,0.21237999
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.0329199548885835,1.465,0.27,4.5,-3.15940908413793,0.098089833249998,2.284,8.73e-05,mp-1518125,-0.8320533,0.06422536,0.06422536
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.0898912866672603,1.515,0.3699999999999999,5.0,-2.80199522613793,0.144335427416665,0.0,1.0005247,mp-1516212,-0.830371,0.47476962,0.47476962
1,8,4,0.93,1.83,1.3,1.1342857142857143,0.6216666666666666,0.72,0.8653572378706101,0.0474849094338102,1.565,0.53,6.0,-2.59373689263793,0.192649332000002,0.0,10.0000104,mp-1516948,-0.8589996,10.946961,10.946961
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.27823663363793,0.015002965375003,0.0038,6.9999966,mp-1518553,-0.9408248,6.7845507,6.7845507
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852,1.42,0.24,4.0,-3.28482075797126,0.147262332599975,0.0,6.0080204,mp-1517978,-0.9196471,6.9875174,6.9875174
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.0774130327891166,1.5,0.3999999999999999,5.0,-2.90994488063793,0.085468073201093,0.0,8.000003,mp-1522189,-0.9361351,7.5069594,7.5069594
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.64287374563793,0.099080744374996,0.0,5.0353801,mp-1522034,-0.90899485,8.243716,8.243716
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.053817022099031,1.435,0.2099999999999999,4.0,-3.19584752297126,0.174377581849975,0.0,6.000604,mp-1517534,-0.8963577,7.0132575,7.0132575
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.0898912866672603,1.515,0.3699999999999999,5.0,-2.83494627163793,0.098608696451094,0.0,8.0000001,mp-1516967,-0.9143492,7.360329,7.360329
6,9,10,1.14,1.88,1.91,1.1941666666666668,0.6255555555555555,0.5714285714285715,0.9178684641228028,0.0270839124601382,1.895,0.03,9.5,-2.52033343299999,0.0,0.0,5.9937012,mp-1220568,-0.38363922,7.8562565,7.8562565
6,9,8,1.14,1.88,2.2,1.1941666666666668,0.6255555555555555,0.521,0.929596867470199,0.0529857259226402,2.04,0.3200000000000003,8.5,-2.4887151305,0.093750720833332,0.0,2.74530359999999,mp-1210035,-0.40633306,8.69248,8.69248
6,8,10,1.14,1.83,1.91,1.1941666666666668,0.6216666666666666,0.5714285714285715,0.9187623793082634,0.02516248284471,1.87,0.0799999999999998,9.0,-2.61360871349999,0.0,0.0,12.0000017,mp-1220540,-0.3968036,12.55187,12.55187
6,9,7,1.14,1.88,1.55,1.1941666666666668,0.6255555555555555,0.586,0.9145344320813682,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.7947132312931,0.0,0.0,12.0001854,mp-19336,-0.41504604,12.240923,12.240923
6,6,7,1.14,1.66,1.55,1.1941666666666668,0.521,0.586,0.939008364916367,0.0332736114495655,1.605,0.1099999999999998,6.5,-3.0321819742931,0.020478805750002,0.7902,14.0024192,mp-1220516,-0.44124565,14.169706,14.169706
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.0177992181563008,1.69,0.28,7.5,-2.8588922647931,0.011050126500014,0.650299999999999,18.0000001,mp-1220545,-0.4265732,17.574116,17.574116
6,7,10,1.14,1.55,1.91,1.1941666666666668,0.586,0.5714285714285715,0.9270428045706508,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.7804042532931,0.0,1.45719999999999,10.0004377,mp-18899,-0.40728718,10.210009,10.210009
6,7,9,1.14,1.55,2.28,1.1941666666666668,0.586,0.605,0.9192447210614372,0.0095214231974335,1.915,0.7299999999999998,8.0,-2.7123887092931,0.016931908749997,0.4194,8.000931,mp-1220508,-0.4139328,8.420749,8.420749
6,10,8,1.14,1.91,2.2,1.1941666666666668,0.5714285714285715,0.521,0.9425235722120938,0.0259111094666292,2.055,0.2900000000000002,9.0,-2.57957283449999,0.0,0.0,7.993881,mp-1209990,-0.3989045,6.9413466,6.9413466
6,8,5,1.14,1.83,1.63,1.1941666666666668,0.6216666666666666,0.576875,0.9175109296327572,0.022404001447659,1.73,0.2000000000000001,6.5,-3.0063176375,0.0,0.7975,13.9999947,mp-1220528,-0.43315715,13.320393,13.320393
6,6,4,1.14,1.66,1.3,1.1941666666666668,0.521,0.72,0.907870745303707,0.0984904726065378,1.48,0.3599999999999999,5.0,-3.31863520425,0.12653587758333,0.0215,10.0000783,mp-1518805,-0.9758356,9.39979,9.39979
6,4,4,1.14,1.3,1.54,1.1941666666666668,0.72,0.6341666666666667,0.8831387799736626,0.041323971895852,1.42,0.24,4.0,-3.54531271558333,0.145041442583353,0.0,6.6793737,mp-1521819,-0.9809591,7.0374546,7.0374546
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.0177992181563008,1.69,0.28,7.5,-2.5872780500431,0.182527333499997,0.0,14.9997362,mp-1520563,-0.880729,15.111776,15.111776
6,4,4,1.14,1.33,1.54,1.1941666666666668,0.7466666666666667,0.6341666666666667,0.8775058437668464,0.053817022099031,1.435,0.2099999999999999,4.0,-3.46274270758333,0.161819238999994,0.0,6.844615,mp-1516183,-0.9595701,7.048514,7.048514
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.0177992181563008,1.69,0.28,7.5,-2.1239881790431,0.194955868999996,0.057,18.0011491,mp-1221020,-0.38803476,17.602818,17.602818
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.0177992181563008,1.69,0.28,7.5,-2.2582360740431,0.060707973999997,0.8844,14.0039473,mp-1237102,-0.3923952,14.9057865,14.9057865
6,5,4,1.14,1.5,1.54,1.1941666666666668,0.6940000000000001,0.6341666666666667,0.8887009605069378,0.0289878476988228,1.52,0.04,4.5,-3.62643061562963,0.0,3.0457,0.001756199999999,mp-1220116,-0.26777157,0.4086273,0.4086273
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6569097015431,0.023629530776307,1.6904,0.0,mp-1105199,-0.42082494,9.372428,9.372428
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6242573972931,0.026298901999998,2.6501,10.0007858,mp-1105157,-0.41850558,9.224366,9.224366
4,5,4,1.54,1.6,1.54,0.6341666666666667,0.677142857142857,0.6341666666666667,0.6997152781803063,0.0209063269045539,1.57,0.06,4.5,-2.84598423814814,0.004120943888883,2.3865,2.2e-06,mp-1216838,-0.47560105,0.24779716,0.24779716
3,9,7,1.22,1.88,1.55,0.9885,0.6255555555555555,0.586,0.8420297427663401,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.8346194587931,0.0,0.0,11.9955027,mp-1189894,-0.43429714,11.450762,11.450762
3,7,10,1.22,1.55,1.91,0.9885,0.586,0.5714285714285715,0.8535464460200447,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.8229455417931,0.0,0.0,9.999928,mp-19192,-0.4272409,10.197814,10.197814
3,6,3,1.22,1.66,1.22,0.9885,0.521,0.9885,0.7838146171527219,0.2169625245541419,1.44,0.4399999999999999,4.5,-2.66069565349999,0.118104556249987,1.68739999999999,35.9993487,mp-1045038,-0.22892597,36.139206,36.139206
3,6,3,1.22,1.66,1.22,0.9885,0.521,0.9885,0.7838146171527219,0.2169625245541419,1.44,0.4399999999999999,4.5,-2.53086693018518,0.0,2.6946,5.9994493,mp-1105234,-0.44080943,5.880871,5.880871
16,9,7,,1.88,1.55,1.008571428571429,0.6255555555555555,0.586,0.849105622957654,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.91072361119827,0.0,0.0,7.9999996,mp-1215956,-0.36349362,11.980609,11.980609
16,5,4,,1.5,1.54,1.008571428571429,0.6940000000000001,0.6341666666666667,0.8251203631304834,0.0289878476988228,1.52,0.04,4.5,-3.51277001266666,0.0,0.0,0.0,mp-1215802,-0.24784902,1.8623898,1.8623898
